,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,web-scraper-order,web-scraper-start-url,img,title,date,location,created_in,year,id,hm,entropy,month_parsed,year_parsed,parsed_date,avg_brightness,time_js
1073,1073,1073,1073,1073,1591721298-8224,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Vincent_van_Gogh_-_Peasant_woman_seated_before_an_open_door%2C_peeling_potatoes_%281885%29.jpg/1024px-Vincent_van_Gogh_-_Peasant_woman_seated_before_an_open_door%2C_peeling_potatoes_%281885%29.jpg,Peasant Woman Seated before an Open Window Peeling Pototoes,March 1885,Private collection,Nuenen,[1885],1591721298-8224,3.2036657917902414,20.821280498472465,['March'],[1885],"[datetime.datetime(1885, 3, 1, 0, 0)]",42.59251129049003,[-2677190400000.0]
1074,1074,1074,1074,1074,1591721298-8802,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Van_Gogh_-_Zwei_Bauern_beim_Umgraben.jpeg/1024px-Van_Gogh_-_Zwei_Bauern_beim_Umgraben.jpeg,"Two Peasants Digging, after Millet",October 1889,"Stedelijk Museum, Amsterdam",Saint-Rémy,[1889],1591721298-8802,3.000916718323836,20.869675350192445,['October'],[1889],"[datetime.datetime(1889, 10, 1, 0, 0)]",164.4650722560037,[-2532470400000.0]
1075,1075,1075,1075,1075,1591721298-9144,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Church_Pew_with_Worshippers_jh226.jpg/1024px-Church_Pew_with_Worshippers_jh226.jpg,Church Pew with Worshippers,1 October 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9144,13.709500138958427,20.520940630609342,['October'],[1882],"[datetime.datetime(1882, 10, 1, 0, 0)]",193.10908033422197,[-2753395200000.0]
1076,1076,1076,1076,1076,1591721298-8917,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Van_Gogh_-_Glas_mit_Nelken.jpeg/1024px-Van_Gogh_-_Glas_mit_Nelken.jpeg,Still Life: Glass with Carnations,June 1890,Private collection,Auvers-sur-Oise,[1890],1591721298-8917,9.923758544109628,20.860986360724343,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",193.7369510463459,[-2511475200000.0]
1077,1077,1077,1077,1077,1591721298-8889,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Boerderij_-_s0108V1962_-_Van_Gogh_Museum.jpg/1024px-Boerderij_-_s0108V1962_-_Van_Gogh_Museum.jpg,Farmhouse with Two Figures,May-June 1890,"Van Gogh Museum, Amsterdam",Auvers-sur-Oise,[1890],1591721298-8889,7.27622346908305,20.86355835346961,"['May', 'June']",[1890],"[datetime.datetime(1890, 5, 1, 0, 0), datetime.datetime(1890, 6, 1, 0, 0)]",128.2675313038216,"[-2514153600000.0, -2511475200000.0]"
1078,1078,1078,1078,1078,1591721298-8611,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sunset_at_Montmajour_1888_Van_Gogh.jpg/1024px-Sunset_at_Montmajour_1888_Van_Gogh.jpg,Sunset at Montmajour,4 July 1888,Private collection,Arles,[1888],1591721298-8611,6.067747171137992,20.863358325040604,['July'],[1888],"[datetime.datetime(1888, 7, 1, 0, 0)]",130.37974623878404,[-2571955200000.0]
1079,1079,1079,1079,1079,1591721298-8727,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Van_Gogh_-_Wiese_mit_gelben_Blumen.jpeg/1024px-Van_Gogh_-_Wiese_mit_gelben_Blumen.jpeg,A Field of Yellow Flowers,April 1889,Kunstmuseum Winterthur,Arles,[1889],1591721298-8727,7.482540311958884,20.86340823946421,['April'],[1889],"[datetime.datetime(1889, 4, 1, 0, 0)]",188.53421462144308,[-2548281600000.0]
1080,1080,1080,1080,1080,1591721298-8292,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Van_Gogh_-_Stillleben_mit_Apfelkorb_und_zwei_K%C3%BCrbissen.jpeg/1024px-Van_Gogh_-_Stillleben_mit_Apfelkorb_und_zwei_K%C3%BCrbissen.jpeg,"Still Life with a Basket of Apples, and Two Pumpkins",September-October 1885,"Kröller-Müller Museum, Otterlo",Nuenen,[1885],1591721298-8292,1.1746184137737503,20.782589737515444,"['September', 'October']",[1885],"[datetime.datetime(1885, 9, 1, 0, 0), datetime.datetime(1885, 10, 1, 0, 0)]",66.51552801724138,"[-2661292800000.0, -2658700800000.0]"
1081,1081,1081,1081,1081,1591721298-8395,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Vincent_van_Gogh_-_Stilleven_met_een_boeket_van_Madeliefjes.jpg/1024px-Vincent_van_Gogh_-_Stilleven_met_een_boeket_van_Madeliefjes.jpg,Vase with Daisies,1886,Philadelphia Museum of Art,Paris,[1886],1591721298-8395,3.0250834174193897,20.626634270357076,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",53.90148621805373,[-2650752000000.0]
1082,1082,1082,1082,1082,1591721298-9032,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Woman_with_Shawl%2C_Sewing.jpg/1024px-Woman_with_Shawl%2C_Sewing.jpg,"Woman with Shawl, Sewing",March 1883,"Kröller-Müller Museum, Otterlo",The Hague,[1883],1591721298-9032,4.9072425146168,19.04070736129045,['March'],[1883],"[datetime.datetime(1883, 3, 1, 0, 0)]",94.81303903731869,[-2740348800000.0]
1083,1083,1083,1083,1083,1591721298-8129,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Van_Gogh_-_The_Parsonage_Garden_at_Nuenen.jpg/1024px-Van_Gogh_-_The_Parsonage_Garden_at_Nuenen.jpg,The Parsonage Garden at Nuenen,May 1884,"Groninger Museum, Groningen 
 (Stolen, March 2020)",Nuenen,[1884],1591721298-8129,1.9741892223683888,20.85192527263497,['May'],[1884],"[datetime.datetime(1884, 5, 1, 0, 0)]",70.2443128262761,[-2703456000000.0]
1084,1084,1084,1084,1084,1591721298-8427,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Portret_van_Theo_van_Gogh_-_s0157V1962_-_Van_Gogh_Museum.jpg/1024px-Portret_van_Theo_van_Gogh_-_s0157V1962_-_Van_Gogh_Museum.jpg,Self-portrait or Portrait of Theo van Gogh[c],1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8427,1.2666997289527038,20.843448402284576,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",115.5136817038102,[-2619216000000.0]
1085,1085,1085,1085,1085,1591721298-9040,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/F1102_jh402.jpg/1024px-F1102_jh402.jpg,Farmhouse,October 1883,Private collection,Drenthe,[1883],1591721298-9040,5.890101224195037,19.1566415600941,['October'],[1883],"[datetime.datetime(1883, 10, 1, 0, 0)]",172.45029760605797,[-2721859200000.0]
1086,1086,1086,1086,1086,1591721298-8830,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Van_Gogh_-_Oilvenhain_mit_pfl%C3%BCckenden_Figuren.jpeg/1024px-Van_Gogh_-_Oilvenhain_mit_pfl%C3%BCckenden_Figuren.jpeg,Olive Grove with Picking Figures,December 1889,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1889],1591721298-8830,2.4519828017330028,20.86270607690155,['December'],[1889],"[datetime.datetime(1889, 12, 1, 0, 0)]",157.69388020833333,[-2527200000000.0]
1087,1087,1087,1087,1087,1591721298-9125,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Woman_at_the_Window%2C_Knitting_jh_92.jpg/1024px-Woman_at_the_Window%2C_Knitting_jh_92.jpg,Woman at the Window Knitting,January 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9125,10.585403500632902,20.646695764798274,['January'],[1882],"[datetime.datetime(1882, 1, 1, 0, 0)]",162.16861079289362,[-2776982400000.0]
1088,1088,1088,1088,1088,1591721298-8104,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Potato_Digging_%28Five_Figures%29_-_My_Dream.jpg/1024px-Potato_Digging_%28Five_Figures%29_-_My_Dream.jpg,Potato Digging (Five Figures),August 1883,Private collection,The Hague,[1883],1591721298-8104,10.456197466176134,20.711015099513126,['August'],[1883],"[datetime.datetime(1883, 8, 1, 0, 0)]",125.6285759066358,[-2727129600000.0]
1089,1089,1089,1089,1089,1591721298-8178,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Kop_van_een_vrouw_-_s0072V1962_-_Van_Gogh_Museum.jpg/1024px-Kop_van_een_vrouw_-_s0072V1962_-_Van_Gogh_Museum.jpg,Head of a Woman,1884-85,"Van Gogh Museum, Amsterdam",Nuenen,"[1884, 1885]",1591721298-8178,0.8774144441607316,19.820658023915808,[],"[1884, 1885]","[datetime.datetime(1884, 1, 1, 0, 0), datetime.datetime(1885, 1, 1, 0, 0)]",37.95959214962862,"[-2713910400000.0, -2682288000000.0]"
1090,1090,1090,1090,1090,1591721298-8557,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_-_Das_Viadukt_in_Arles_oder_Der_blaue_Zug.jpeg/1024px-Van_Gogh_-_Das_Viadukt_in_Arles_oder_Der_blaue_Zug.jpeg,Avenue of Plane Trees near Arles Station,March 1888,Musée Rodin,Arles,[1888],1591721298-8557,6.987882509946622,20.799910342755567,['March'],[1888],"[datetime.datetime(1888, 3, 1, 0, 0)]",187.31548394097223,[-2582496000000.0]
1091,1091,1091,1091,1091,1591721298-8458,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Vincent_van_Gogh_-_Imperial_Fritillaries_in_a_Copper_Vase_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Imperial_Fritillaries_in_a_Copper_Vase_-_Google_Art_Project.jpg,Imperial Fritillaries in a Copper Vase,1887,"Musée d'Orsay, Paris",Paris,[1887],1591721298-8458,3.970705031205013,20.871048486288192,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",105.257740452085,[-2619216000000.0]
1092,1092,1092,1092,1092,1591721298-9183,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Jh_0879.jpg/1024px-Jh_0879.jpg,Two Peasant Women Digging,August 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-9183,25.295840928619924,20.824600020834765,['August'],[1885],"[datetime.datetime(1885, 8, 1, 0, 0)]",166.5081763584047,[-2663971200000.0]
1093,1093,1093,1093,1093,1591721298-8959,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Woman_Peeling_Potatoes_near_a_Window_f1213_jh23.jpg/1024px-Woman_Peeling_Potatoes_near_a_Window_f1213_jh23.jpg,Woman Peeling Pototoes near a Window,September 1881,"Kröller-Müller Museum, Otterlo",Etten,[1881],1591721298-8959,8.651315924046541,20.297559562462553,['September'],[1881],"[datetime.datetime(1881, 9, 1, 0, 0)]",105.23536842401079,[-2787523200000.0]
1094,1094,1094,1094,1094,1591721298-8375,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Van_Gogh_-_Vase_mit_Zinnien_und_Geranien.jpeg/1024px-Van_Gogh_-_Vase_mit_Zinnien_und_Geranien.jpeg,Vase with Zinnias and Geraniums,1886,"National Gallery of Canada, Ottawa",Paris,[1886],1591721298-8375,4.8562613249920235,20.807892970596047,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",98.17212374705188,[-2650752000000.0]
1095,1095,1095,1095,1095,1591721298-8540,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Vincent_Van_Gogh_-_Plaster_Statuette_of_a_Female_Torso_%281887%29.jpg/1024px-Vincent_Van_Gogh_-_Plaster_Statuette_of_a_Female_Torso_%281887%29.jpg,Plaster Statuette of a Female Torso,1887,"Menard Art Museum, Komaki",Paris,[1887],1591721298-8540,2.5328622952312885,20.85472869388839,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",147.70536452744992,[-2619216000000.0]
1096,1096,1096,1096,1096,1591721298-8926,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Girl_in_White_by_Vincent_Van_Gogh_-_NGA.jpg/1024px-Girl_in_White_by_Vincent_Van_Gogh_-_NGA.jpg,Girl in White,June 1890,"National Gallery of Art, Washington, D.C.",Auvers-sur-Oise,[1890],1591721298-8926,4.833007505144101,20.862131473297808,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",170.936328125,[-2511475200000.0]
1097,1097,1097,1097,1097,1591721298-8513,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Bomen_-_s0078V1962_-_Van_Gogh_Museum.jpg/1024px-Bomen_-_s0078V1962_-_Van_Gogh_Museum.jpg,Trees and Undergrowth,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8513,5.040821796852613,20.866041321824024,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",111.19270228569265,[-2619216000000.0]
1098,1098,1098,1098,1098,1591721298-9196,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Gogh_-_jh_1428.jpg/1024px-Gogh_-_jh_1428.jpg,Still Life with Coffee Pot,6-11 June 1888,"Morgan Library & Museum, New York",Arles,[1888],1591721298-9196,25.729066449031208,20.859614920310666,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",182.21763701820697,[-2574547200000.0]
1099,1099,1099,1099,1099,1591721298-8596,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Van_Gogh_-_Gasse_in_Saintes-Maries2.jpeg/1024px-Van_Gogh_-_Gasse_in_Saintes-Maries2.jpeg,Street in Saintes-Maries,June 1888,Private collection,Arles,[1888],1591721298-8596,6.197246376202147,20.848092638301388,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",153.71242548504148,[-2574547200000.0]
1100,1100,1100,1100,1100,1591721298-8756,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Olijfgaard_-_s0044V1962_-_Van_Gogh_Museum.jpg/1024px-Olijfgaard_-_s0044V1962_-_Van_Gogh_Museum.jpg,Olive Grove: Bright Blue Sky,June 1889,"Van Gogh Museum, Amsterdam",Saint-Rémy,[1889],1591721298-8756,3.011558908590716,20.86022572884063,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",118.56721144153225,[-2543011200000.0]
1101,1101,1101,1101,1101,1591721298-8731,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Van_Gogh_-_Schlafsaal_im_Hospital_in_Arles.jpeg/1024px-Van_Gogh_-_Schlafsaal_im_Hospital_in_Arles.jpeg,Ward in the Hospital in Arles,April 1889,Private collection,Arles,[1889],1591721298-8731,6.07306621557857,20.86838270041564,['April'],[1889],"[datetime.datetime(1889, 4, 1, 0, 0)]",129.91313010964242,[-2548281600000.0]
1102,1102,1102,1102,1102,1591721298-8599,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Van_Gogh_-_Die_Br%C3%BCcke_von_Triquetaille.jpeg/1024px-Van_Gogh_-_Die_Br%C3%BCcke_von_Triquetaille.jpeg,The Bridge at Trinquetaille,June 1888,Private collection,Arles,[1888],1591721298-8599,9.455281814767442,20.856065834858306,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",160.03979131388547,[-2574547200000.0]
1103,1103,1103,1103,1103,1591721298-9074,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Van_Gogh_-_Am_Stadtrand_von_Paris_nahe_Montmartre.jpeg/1024px-Van_Gogh_-_Am_Stadtrand_von_Paris_nahe_Montmartre.jpeg,Outskirts of Paris near Montmartre,1887,"Stedelijk Museum, Amsterdam",Paris,[1887],1591721298-9074,8.987570895274601,20.864108181082013,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",166.7148914815885,[-2619216000000.0]
1104,1104,1104,1104,1104,1591721298-9050,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Gogh_-_f_1115.jpg/1024px-Gogh_-_f_1115.jpg,Weaver,December 1883,"Van Gogh Museum, Amsterdam",Nuenen,[1883],1591721298-9050,3.541716431292004,20.62154003043279,['December'],[1883],"[datetime.datetime(1883, 12, 1, 0, 0)]",77.63930555017059,[-2716588800000.0]
1105,1105,1105,1105,1105,1591721298-8109,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Farmhouses_in_Loosduinen_near_The_Hague_at_Twilight.jpg/1024px-Farmhouses_in_Loosduinen_near_The_Hague_at_Twilight.jpg,Farmhouses in Loosduinen near The Hague at Twilight,August 1883,"Centraal Museum, Utrecht",The Hague,[1883],1591721298-8109,1.450873447127529,20.762292847527142,['August'],[1883],"[datetime.datetime(1883, 8, 1, 0, 0)]",138.26301494155354,[-2727129600000.0]
1106,1106,1106,1106,1106,1591721298-8752,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Van_Gogh_-_Weizenfeld_mit_Schnitter_und_Sonne.jpeg/1024px-Van_Gogh_-_Weizenfeld_mit_Schnitter_und_Sonne.jpeg,Wheat Field with Reaper and Sun,June 1889,"Kröller-Müller Museum, Otterlo",Saint-Rémy,[1889],1591721298-8752,3.013936968963317,20.870717432595548,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",184.97036850698663,[-2543011200000.0]
1107,1107,1107,1107,1107,1591721298-9114,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Farmer_Leaning_on_his_Spade_jh41.jpg/1024px-Farmer_Leaning_on_his_Spade_jh41.jpg,Farmer Leaning on his Spade,September 1881,"Van Gogh Museum, Amsterdam",Etten,[1881],1591721298-9114,12.108490132875724,18.750355272676078,['September'],[1881],"[datetime.datetime(1881, 9, 1, 0, 0)]",209.45181768832927,[-2787523200000.0]
1108,1108,1108,1108,1108,1591721298-8642,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Vincent_van_Gogh_-_Eug%C3%A8ne_Boch_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Eug%C3%A8ne_Boch_-_Google_Art_Project.jpg,Portrait of Eugene Boch,September 1888,Musée d'Orsay,Arles,[1888],1591721298-8642,2.854384881877685,20.85162646340716,['September'],[1888],"[datetime.datetime(1888, 9, 1, 0, 0)]",108.45001775568181,[-2566598400000.0]
1109,1109,1109,1109,1109,1591721298-9190,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Gogh_-_jh_1395.jpg/1024px-Gogh_-_jh_1395.jpg,Little Blossoming Pear Tree,13 April 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-9190,18.80113593089419,20.83952253225515,['April'],[1888],"[datetime.datetime(1888, 4, 1, 0, 0)]",186.89318083606258,[-2579817600000.0]
1110,1110,1110,1110,1110,1591721298-9218,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Gogh_-_jh_1628.jpg/1024px-Gogh_-_jh_1628.jpg,Sower with Setting Sun,25 November 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-9218,7.4361599479121026,20.690184189241982,['November'],[1888],"[datetime.datetime(1888, 11, 1, 0, 0)]",202.2913967422133,[-2561328000000.0]
1111,1111,1111,1111,1111,1591721298-8469,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Corner_in_Voyer-d%27Argenson_Park_at_Asni%C3%A8res_by_Vincent_van_Gogh.jpeg/1024px-Corner_in_Voyer-d%27Argenson_Park_at_Asni%C3%A8res_by_Vincent_van_Gogh.jpeg,Lane in Voyer d'Argenson Park at Asnières,1887,"Yale University Art Gallery, New Haven",Paris,[1887],1591721298-8469,2.132454359256735,20.868783667993885,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",164.69785182537012,[-2619216000000.0]
1112,1112,1112,1112,1112,1591721298-8526,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Van_Gogh_-_Selbstbildnis_mit_japanischen_Druck.jpeg/1024px-Van_Gogh_-_Selbstbildnis_mit_japanischen_Druck.jpeg,Self-Portrait with a Japanese Print,1887,Kunstmuseum Basel,Paris,[1887],1591721298-8526,8.336618474757604,20.859628476362182,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",164.18819139139734,[-2619216000000.0]
1113,1113,1113,1113,1113,1591721298-8988,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Scheveningen_Woman.jpg/1024px-Scheveningen_Woman.jpg,Scheveningen Woman,December 1881,Van Gogh Museum,Etten,[1881],1591721298-8988,6.239470519149531,20.743250822470745,['December'],[1881],"[datetime.datetime(1881, 12, 1, 0, 0)]",129.12941736247544,[-2779660800000.0]
1114,1114,1114,1114,1114,1591721298-8901,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Vincent_van_Gogh_-_Landscape_with_Carriage_and_Train_in_the_Background_%281890%29.jpg/1024px-Vincent_van_Gogh_-_Landscape_with_Carriage_and_Train_in_the_Background_%281890%29.jpg,Landscape with a Carriage and a Train,June 1890,"Pushkin Museum, Moscow",Auvers-sur-Oise,[1890],1591721298-8901,6.148447873725655,20.86779532337764,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",151.88642727598852,[-2511475200000.0]
1115,1115,1115,1115,1115,1591721298-8890,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Van_Gogh_-_Treppe_in_Auvers_mit_zwei_Figuren.jpeg/1024px-Van_Gogh_-_Treppe_in_Auvers_mit_zwei_Figuren.jpeg,Village Street and Steps in Auvers with Two Figures,May-June 1890,Private collection,Auvers-sur-Oise,[1890],1591721298-8890,10.349419450148305,20.863851254846715,"['May', 'June']",[1890],"[datetime.datetime(1890, 5, 1, 0, 0), datetime.datetime(1890, 6, 1, 0, 0)]",155.46576069329976,"[-2514153600000.0, -2511475200000.0]"
